90
Buddha_028.png  522.8015548369660300	336.0156523853975700	294.7918389275141600	-1.1057078608043742	-0.5265257162537433	1.8262895022372443
Buddha_029.png  442.0798062952949300	436.5041326976357300	294.0409826796706600	-1.0360422106741167	-0.7090863420220929	1.9477850550799209
Buddha_030.png  344.8111477511257000	516.6313466319129500	293.4734465606133500	-0.9209585845351669	-0.8780690992255569	2.1102441253730908
Buddha_031.png  225.2317848679029200	578.1929054156896700	294.2286229477170400	-0.7059895755654365	-1.0358729424319739	2.3724997580544755
Buddha_032.png  117.7186826904906400	609.8098649730819700	294.4229110681915200	-0.4133775894422282	-1.1328727938769341	2.7032963826048917
Buddha_033.png  -51.6487512752180610	618.9934285923792500	295.3057546053048000	0.2048628870185612	-1.1625254839349186	-2.9049735482042767
Buddha_034.png  -211.2902132730541500	583.9402607355154900	296.8138749603863300	0.6816323802562285	-1.0432177799563391	-2.3727734727794116
Buddha_035.png  -302.6165582647262200	542.7656402740242400	297.5332055751919700	0.8561172270752121	-0.9294827596962743	-2.1638009647406058
Buddha_036.png  -412.3368970928422600	465.2757376383023000	298.4701339333635100	1.0006279126539479	-0.7551731599597114	-1.9714355152223024
Buddha_037.png  -500.8350101684494600	368.5892039908105200	299.5968511954487800	1.0831797699132144	-0.5720787605516111	-1.8373873213629692
Buddha_038.png  -564.8905066883797900	260.2707325947999400	300.2037028045890000	1.1297401273250505	-0.3904605438856414	-1.7366753086020144
Buddha_039.png  -609.6302467671916900	124.4712441964627500	300.0840669257182800	1.1581368937875511	-0.1804414370144520	-1.6382886999588238
Buddha_040.png  -621.4956300810125600	-24.9439976834791500	300.1395416092894400	1.1646850973385676	0.0416416758179905	-1.5421237768176554
Buddha_041.png  -606.6634309740185200	-135.4086091123909300	299.9868978021283400	1.1554972463206705	0.2060250394279291	-1.4704225381789495
Buddha_042.png  -556.3894712079273900	-277.0393258912283200	299.0683002082298600	1.1234739727099765	0.4267003808410720	-1.3652814846109000
Buddha_043.png  -477.6223035275505100	-397.2527274143219000	298.0266676544364900	1.0610532377196229	0.6332661691636997	-1.2410610197129048
Buddha_044.png  -378.4145661449881600	-492.0915805130644000	297.5725543759167500	0.9558673156937458	0.8213678805111152	-1.0836157750092961
Buddha_045.png  -293.8565234566236200	-546.8296408582737100	296.1784376739300900	0.8336059839186636	0.9496272823117821	-0.9251680468975458
Buddha_046.png  -219.9702842948945300	-580.1093526889782200	296.2440135655691100	0.6872544816493931	1.0400155351154721	-0.7501637389744955
Buddha_047.png  -75.5526410208365460	-615.9193787822600800	296.7288802436099200	0.2649459119147344	1.1527446514835222	-0.2775683674307881
Buddha_048.png  41.8898776950161180	-619.0643841793631700	296.7244732337194900	-0.1725741179710386	1.1616721428931220	0.2001438583984454
Buddha_049.png  169.6516858863446900	-597.3283798901683200	297.3412753071361900	-0.5809020837136931	1.0833836582099208	0.6516600769950437
Buddha_050.png  276.8954494246431800	-556.1730243100518000	297.2232268344589000	-0.8153326416314741	0.9633316438983752	0.9256163523409283
Buddha_051.png  395.4595765344229200	-479.0606270796072900	298.3427834487868600	-0.9830655301176744	0.7827269094507516	1.1444871221303021
Buddha_052.png  489.5226131084724600	-382.4119227448649700	299.2694772011051900	-1.0744413177511467	0.5955401013016604	1.2879773265381469
Buddha_053.png  553.0204521311270600	-282.8383680182400900	299.6557055125164200	-1.1227495539394132	0.4259199147211651	1.3862102302871244
Buddha_054.png  595.7823869843861100	-176.2429405961337100	299.9449968022259400	-1.1506113314629787	0.2583685608623491	1.4677391601513550
Buddha_055.png  619.3540961378128000	-49.1154469448169100	299.5958368996616100	-1.1648497359919558	0.0675613981151059	1.5513912590077290
Buddha_056.png  616.7874513231463400	72.7040487340464950	299.4969128108057200	-1.1631238511630080	-0.1130038733291721	1.6290710921401490
Buddha_057.png  575.7626446671239400	231.8977938975984000	298.9000189334381600	-1.1378036618473633	-0.3553017813339602	1.7398327740944082
Buddha_058.png  517.7864310189435200	341.7757081554123600	297.9997597949375700	-1.0958822239919828	-0.5357862919325022	1.8367963148194635
Buddha_059.png  426.9467361991447100	449.7892617794914300	297.4775739580708800	-1.0139082045179959	-0.7344348968856079	1.9752059481299020
Buddha_060.png  332.6612323074393800	523.1947481970875100	296.7731944369827500	-0.8966991236513144	-0.8925857916939007	2.1357421116867359
Buddha_061.png  281.3911996176456700	552.9557300995913900	295.6064661440020700	-0.8159783950684296	-0.9659118597715529	2.2369793926647565
Buddha_062.png  121.8219319363668800	608.3169659834341000	295.7587687349387100	-0.4263931940276852	-1.1284882674476600	2.6847004082850128
Buddha_063.png  -10.3138532955396440	620.3863367340619600	296.1023240234644600	0.0495639786858610	-1.1690609691237199	-3.0781840884190639
Buddha_064.png  -149.4154253426581200	602.6546489958962000	296.8231465563850400	0.5228381819817649	-1.1023109332382450	-2.5577033630484474
Buddha_065.png  -309.5855225484896800	539.1402747170477600	297.0026907180263700	0.8679201265160171	-0.9204735343803446	-2.1529785405874104
Buddha_066.png  -430.3782670339574600	448.7699716027228800	298.1237803002176200	1.0199783332419474	-0.7220124140108443	-1.9460647783710552
Buddha_067.png  -519.3439076087033800	342.6798879991152900	299.1439259724177200	1.0979176974094083	-0.5267557783763777	-1.8131745347432677
Buddha_068.png  -580.0784403198595100	226.2534611324372000	298.9774671803205000	1.1413257316220160	-0.3366322949073096	-1.7123148705007571
Buddha_069.png  -614.4663061898976400	101.2845323714246600	298.8154650195145900	1.1627170651992167	-0.1459844830323407	-1.6260178914504611
Buddha_070.png  -622.2859821345628000	-30.2155357578021580	298.1005001871502600	1.1675142623896630	0.0490273892649423	-1.5430867879468313
Buddha_071.png  -596.3480639003428200	-180.3437058860908700	297.1600159252269600	1.1529103070632769	0.2740548088359662	-1.4459292732504165
Buddha_072.png  -556.7034637604730300	-279.5010870974272700	296.4739273565480200	1.1274909408610707	0.4304935642834682	-1.3700153380818900
Buddha_073.png  -468.1143564054282800	-410.3665344664520400	295.6937455585487000	1.0569209708844467	0.6571415166870100	-1.2333691997638547
Buddha_074.png  -384.0519134065081600	-489.6726140139589300	295.0190357948946500	0.9675695452675321	0.8155595390976884	-1.1002057332007595
Buddha_075.png  -277.4039776895501700	-556.8552881185822800	294.2182550890416900	0.8082500433888084	0.9743475118238688	-0.8948207141521123
Buddha_076.png  -143.6829007032428400	-605.1921817413384600	293.8165172648077700	0.4920804556479403	1.1159799385143589	-0.5305941799390666
Buddha_077.png  14.0402577305821690	-621.6743625228052700	294.2898588939394200	-0.0679845770742462	1.1718219332243953	0.0818593469657816
Buddha_078.png  127.2718009280977800	-609.0451661544034300	294.4441144554520000	-0.4645866083593225	1.1223837150413740	0.5160862626044737
Buddha_079.png  269.7933167220782600	-560.8692441274365600	294.3912447431097200	-0.8074461463229949	0.9759443222732114	0.9105616022381712
Buddha_080.png  367.6279462066407300	-502.7127908770818300	294.3878576998254200	-0.9560580086832635	0.8340567941935496	1.0996500719745503
Buddha_081.png  439.7349511144249700	-441.2953388370110600	294.6796053961878700	-1.0366733599860354	0.7064097212165142	1.2157928734783470
Buddha_082.png  510.5458276729065700	-357.3130470175966600	295.2252353469195300	-1.0980242521165777	0.5510756724489505	1.3208609683260215
Buddha_083.png  579.1437727696182900	-230.1068597015105900	295.7824451844741700	-1.1458655405324765	0.3414226576296421	1.4317843033334050
Buddha_084.png  612.1513300289767600	-115.5406066514514400	296.1075509532642500	-1.1655354710051962	0.1662960321984066	1.5104819757531676
Buddha_085.png  619.6143836446660800	62.0687301788677460	296.0967939658718800	-1.1693517927846762	-0.0971813162819289	1.6213036191318102
Buddha_086.png  598.4719832734547300	171.6558644941717400	295.5506304303763200	-1.1573533846544604	-0.2617492220667330	1.6926502812342354
Buddha_087.png  519.1952630972201600	342.4040836551467400	294.7814797628933000	-1.1024988046853117	-0.5367380751368653	1.8326712180303664
Buddha_088.png  442.8152330716055200	436.3625110892253400	294.2509790945474000	-1.0357041466021244	-0.7079844413819952	1.9479561556627962
Buddha_089.png  374.9636299674380100	495.7737112585909900	293.6656825940102100	-0.9601110152017728	-0.8301087811617961	2.0577092395968171
Buddha_090.png  298.0671307484474300	545.1406024237992400	293.5654915861850900	-0.8474863348408045	-0.9459535408848737	2.2035823498617688
